SPY (SPDR S&P 500 ETF Trust),323.18,-0.93
Jul 28 2020 @ 08:59 ET,Bid,322.28,Ask,322.32,Size,5x47,Vol,48292970
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
11/20/2020,SPY201120C00480000,0.02,0,0.01,0.02,201,0.2312,0.0014,0.0001,968,480.000,SPY201120P00480000,0,0,157.32,158.53,0,0.3031,-0.9839,0.0006,0
12/18/2020,SPY201218C00025000,286.95,0,297.72,298.88,0,0.02,1,0,0,25.000,SPY201218P00025000,0.03,0.005,0.02,0.03,30,1.3447,-0.0003,0,24820
12/18/2020,SPY201218C00050000,261.15,0,272.72,273.88,0,0.02,1,0.0001,0,50.000,SPY201218P00050000,0.03,-0.015,0.05,0.06,2,1.0474,-0.0008,0,14303
12/18/2020,SPY201218C00075000,0,0,247.75,248.9,0,0.02,1,0.0002,0,75.000,SPY201218P00075000,0.13,0,0.1,0.12,0,0.8801,-0.0018,0,2382
12/18/2020,SPY201218C00080000,0,0,242.76,243.91,0,0.02,1,0.0002,0,80.000,SPY201218P00080000,0.11,-0.025,0.11,0.14,2,0.8571,-0.0022,0,1120
12/18/2020,SPY201218C00085000,0,0,237.78,238.92,0,0.02,1,0.0002,0,85.000,SPY201218P00085000,0.1,-0.05,0.13,0.16,1,0.8273,-0.0024,0,494
12/18/2020,SPY201218C00090000,221.07,0,232.79,233.93,0,0.02,1,0.0002,0,90.000,SPY201218P00090000,0.17,0,0.15,0.17,0,0.8048,-0.0028,0.0001,1033
12/18/2020,SPY201218C00095000,216.1,0,227.8,228.94,0,0.02,1,0.0003,0,95.000,SPY201218P00095000,0.19,0,0.17,0.19,0,0.7822,-0.0032,0.0001,887
12/18/2020,SPY201218C00100000,210.65,0,222.81,223.95,0,0.02,1,0.0003,5,100.000,SPY201218P00100000,0.22,0.01,0.19,0.21,196,0.7585,-0.0036,0.0001,26604
12/18/2020,SPY201218C00105000,206.15,0,217.83,218.96,0,0.02,1,0.0003,0,105.000,SPY201218P00105000,0.23,0,0.21,0.24,0,0.7411,-0.0042,0.0001,693
12/18/2020,SPY201218C00110000,163.4,0,212.85,213.97,0,0.02,1,0.0004,0,110.000,SPY201218P00110000,0.24,0,0.23,0.26,0,0.7187,-0.0046,0.0001,1716
12/18/2020,SPY201218C00115000,196.74,0,207.86,208.98,0,0.02,1,0.0004,0,115.000,SPY201218P00115000,0.27,0,0.26,0.28,0,0.6992,-0.0052,0.0001,1046
12/18/2020,SPY201218C00120000,191.73,0,202.88,203.99,0,1.3726,0.9364,0.0004,0,120.000,SPY201218P00120000,0.29,0,0.27,0.31,0,0.6797,-0.0058,0.0001,7582
12/18/2020,SPY201218C00125000,186.64,0,197.9,199.01,0,1.2878,0.9362,0.0004,0,125.000,SPY201218P00125000,0.31,0,0.3,0.33,0,0.6615,-0.0065,0.0001,5263
12/18/2020,SPY201218C00130000,177.22,0,192.92,194.03,0,1.2095,0.9362,0.0005,1700,130.000,SPY201218P00130000,0.36,0,0.33,0.36,0,0.6434,-0.0073,0.0002,13396
12/18/2020,SPY201218C00135000,179.43,0,187.95,189.04,0,1.1373,0.9362,0.0005,0,135.000,SPY201218P00135000,0.4,0,0.36,0.4,0,0.6265,-0.0081,0.0002,1484
12/18/2020,SPY201218C00140000,182.2,0,182.97,184.06,0,1.0703,0.9363,0.0005,2,140.000,SPY201218P00140000,0.42,-0.025,0.4,0.43,55,0.6094,-0.009,0.0002,3450
12/18/2020,SPY201218C00145000,166.72,0,178,179.09,0,1.0079,0.9364,0.0006,1,145.000,SPY201218P00145000,0.45,-0.04,0.44,0.48,1,0.5934,-0.0101,0.0002,7355
12/18/2020,SPY201218C00150000,161.74,0,173.03,174.11,0,0.9503,0.9366,0.0006,6,150.000,SPY201218P00150000,0.52,-0.035,0.5,0.52,255,0.5796,-0.0114,0.0003,16985
12/18/2020,SPY201218C00155000,157.1,0,168.07,169.14,0,0.896,0.9368,0.0006,0,155.000,SPY201218P00155000,0.51,0,0.54,0.58,0,0.5646,-0.0127,0.0003,4862
12/18/2020,SPY201218C00160000,149.65,0,163.11,164.18,0,0.8458,0.937,0.0007,2393,160.000,SPY201218P00160000,0.65,0,0.6,0.64,0,0.5507,-0.0142,0.0003,6404
12/18/2020,SPY201218C00165000,118.67,0,158.15,159.23,0,0.799,0.9371,0.0007,3449,165.000,SPY201218P00165000,0.71,0,0.66,0.71,0,0.5377,-0.016,0.0004,4809
12/18/2020,SPY201218C00170000,140.42,0,153.2,154.27,0,0.7551,0.9372,0.0007,2088,170.000,SPY201218P00170000,0.79,-0.04,0.74,0.79,32,0.5248,-0.0179,0.0004,11779
12/18/2020,SPY201218C00175000,135.63,0,148.26,149.32,0,0.7144,0.9371,0.0008,2820,175.000,SPY201218P00175000,0.94,0,0.83,0.86,0,0.5124,-0.0201,0.0005,18004
12/18/2020,SPY201218C00180000,126.1,0,143.32,144.39,0,0.6767,0.9368,0.0008,3303,180.000,SPY201218P00180000,0.96,-0.08,0.92,0.97,1113,0.5009,-0.0226,0.0005,60586
12/18/2020,SPY201218C00185000,80.51,0,138.4,139.46,0,0.6417,0.9362,0.0009,2149,185.000,SPY201218P00185000,1.03,0,1.03,1.08,0,0.4903,-0.0256,0.0006,6798
12/18/2020,SPY201218C00190000,117,0,133.49,134.54,0,0.6087,0.9356,0.0009,1694,190.000,SPY201218P00190000,1.24,-0.075,1.16,1.21,7,0.4797,-0.0288,0.0007,8907
12/18/2020,SPY201218C00195000,128,0,128.59,129.65,0,0.5783,0.9345,0.001,780,195.000,SPY201218P00195000,1.44,0,1.31,1.35,0,0.4694,-0.0325,0.0008,21909
12/18/2020,SPY201218C00196000,0,0,127.61,128.67,0,0.5725,0.9343,0.001,0,196.000,SPY201218P00196000,1.51,0,1.34,1.39,0,0.4676,-0.0333,0.0008,3226
12/18/2020,SPY201218C00197000,0,0,126.63,127.69,0,0.5671,0.9339,0.001,0,197.000,SPY201218P00197000,1.42,0,1.37,1.42,0,0.4654,-0.0341,0.0008,89
12/18/2020,SPY201218C00198000,120.62,0,125.66,126.71,0,0.5641,0.933,0.001,0,198.000,SPY201218P00198000,1.45,0,1.4,1.45,0,0.4633,-0.0349,0.0008,1275
12/18/2020,SPY201218C00199000,0,0,124.68,125.73,0,0.5555,0.9335,0.0011,0,199.000,SPY201218P00199000,1.32,0,1.44,1.49,0,0.4617,-0.0358,0.0008,512
12/18/2020,SPY201218C00200000,127.49,0,123.71,124.75,0,0.5529,0.9324,0.0011,884,200.000,SPY201218P00200000,1.52,-0.145,1.5,1.52,771,0.4595,-0.0366,0.0009,32431
12/18/2020,SPY201218C00201000,85.87,0,122.73,123.78,0,0.5449,0.9328,0.0011,6,201.000,SPY201218P00201000,1.75,0,1.51,1.56,0,0.4575,-0.0375,0.0009,140
12/18/2020,SPY201218C00202000,0,0,121.76,122.8,0,0.5402,0.9323,0.0011,10,202.000,SPY201218P00202000,1.57,-0.18,1.54,1.59,534,0.4558,-0.0385,0.0009,727
12/18/2020,SPY201218C00203000,0,0,120.79,121.83,0,0.535,0.9319,0.0011,0,203.000,SPY201218P00203000,1.63,-0.165,1.58,1.63,185,0.4537,-0.0394,0.0009,1631
12/18/2020,SPY201218C00204000,83.83,0,119.81,120.86,0,0.5301,0.9315,0.0011,0,204.000,SPY201218P00204000,1.67,0,1.62,1.67,0,0.4519,-0.0404,0.0009,287
12/18/2020,SPY201218C00205000,83.67,0,118.84,119.89,0,0.5252,0.931,0.0012,616,205.000,SPY201218P00205000,1.83,-0.05,1.66,1.71,2,0.4501,-0.0413,0.001,9173
12/18/2020,SPY201218C00206000,0,0,117.87,118.92,0,0.5204,0.9306,0.0012,0,206.000,SPY201218P00206000,1.76,0,1.7,1.75,0,0.4482,-0.0423,0.001,210
12/18/2020,SPY201218C00207000,84.85,0,116.9,117.95,0,0.5157,0.9301,0.0012,11,207.000,SPY201218P00207000,1.78,0,1.74,1.79,0,0.4465,-0.0434,0.001,115
12/18/2020,SPY201218C00208000,0,0,115.93,116.97,0,0.5112,0.9295,0.0012,174,208.000,SPY201218P00208000,1.83,0,1.79,1.83,0,0.4448,-0.0445,0.001,101
12/18/2020,SPY201218C00209000,0,0,114.96,116.02,0,0.5063,0.9291,0.0012,4,209.000,SPY201218P00209000,1.9,-0.175,1.82,1.87,1,0.4428,-0.0455,0.0011,34
12/18/2020,SPY201218C00210000,93.51,0,114,115.05,0,0.5037,0.9279,0.0013,1134,210.000,SPY201218P00210000,1.94,-0.185,1.87,1.92,2,0.441,-0.0466,0.0011,15721
12/18/2020,SPY201218C00211000,78.01,0,113.03,114.08,0,0.4976,0.9279,0.0013,202,211.000,SPY201218P00211000,1.98,0,1.91,1.96,0,0.4391,-0.0478,0.0011,243
12/18/2020,SPY201218C00212000,0,0,112.07,113.11,0,0.493,0.9273,0.0013,205,212.000,SPY201218P00212000,2.04,-0.185,1.97,2.01,1,0.4373,-0.0489,0.0011,169
12/18/2020,SPY201218C00213000,83.92,0,111.1,112.13,0,0.489,0.9266,0.0013,58,213.000,SPY201218P00213000,2.04,0,2.01,2.06,0,0.4356,-0.0501,0.0012,35
12/18/2020,SPY201218C00214000,0,0,110.14,111.19,0,0.4852,0.9258,0.0013,55,214.000,SPY201218P00214000,2.17,-0.165,2.06,2.11,10108,0.4339,-0.0513,0.0012,8128
12/18/2020,SPY201218C00215000,108.1,0,109.18,110.22,0,0.481,0.9251,0.0014,328,215.000,SPY201218P00215000,2.19,-0.2,2.11,2.16,21,0.4321,-0.0526,0.0012,10110
12/18/2020,SPY201218C00216000,0,0,108.21,109.26,0,0.4772,0.9243,0.0014,494,216.000,SPY201218P00216000,2.24,0,2.16,2.21,0,0.4303,-0.0538,0.0012,30
12/18/2020,SPY201218C00217000,0,0,107.25,108.3,0,0.4749,0.923,0.0014,111,217.000,SPY201218P00217000,2.34,0,2.21,2.26,0,0.4287,-0.0551,0.0013,99
12/18/2020,SPY201218C00218000,0,0,106.3,107.33,0,0.4691,0.9229,0.0014,509,218.000,SPY201218P00218000,2.37,0,2.26,2.31,0,0.4268,-0.0564,0.0013,72
12/18/2020,SPY201218C00219000,77.42,0,105.34,106.39,0,0.4658,0.9218,0.0014,257,219.000,SPY201218P00219000,2.4,-0.23,2.32,2.37,2,0.4252,-0.0578,0.0013,43
12/18/2020,SPY201218C00220000,94.47,0,104.38,105.44,0,0.4622,0.9209,0.0015,1091,220.000,SPY201218P00220000,2.45,-0.245,2.37,2.42,457,0.4232,-0.0591,0.0014,20860
12/18/2020,SPY201218C00221000,96.3,0,103.43,104.47,0,0.4584,0.9201,0.0015,593,221.000,SPY201218P00221000,2.54,-0.215,2.43,2.48,1,0.4216,-0.0605,0.0014,1114
12/18/2020,SPY201218C00222000,75.22,0,102.47,103.53,0,0.4547,0.9192,0.0015,301,222.000,SPY201218P00222000,2.35,0,2.49,2.54,0,0.42,-0.062,0.0014,62
12/18/2020,SPY201218C00223000,72.31,0,101.52,102.57,0,0.4516,0.9181,0.0016,1092,223.000,SPY201218P00223000,2.69,-0.205,2.55,2.6,1,0.4183,-0.0635,0.0015,61
12/18/2020,SPY201218C00224000,77.03,0,100.57,101.62,0,0.4482,0.917,0.0016,1126,224.000,SPY201218P00224000,2.74,0,2.62,2.66,0,0.4165,-0.065,0.0015,95
12/18/2020,SPY201218C00225000,97.76,0,99.62,100.67,0,0.4465,0.9154,0.0016,882,225.000,SPY201218P00225000,2.97,0,2.68,2.73,0,0.4149,-0.0665,0.0015,7402
12/18/2020,SPY201218C00226000,87.42,0,98.67,99.73,0,0.4418,0.9148,0.0016,1098,226.000,SPY201218P00226000,2.64,0,2.75,2.79,0,0.4133,-0.0681,0.0016,81
12/18/2020,SPY201218C00227000,96.17,0,97.72,98.78,0,0.4386,0.9137,0.0017,1607,227.000,SPY201218P00227000,2.84,0,2.81,2.86,0,0.4115,-0.0697,0.0016,710
12/18/2020,SPY201218C00228000,60.14,0,96.78,97.82,0,0.4354,0.9125,0.0017,347,228.000,SPY201218P00228000,2.86,0,2.88,2.92,0,0.4098,-0.0713,0.0016,211
12/18/2020,SPY201218C00229000,81.21,0,95.83,96.9,0,0.4325,0.9112,0.0017,405,229.000,SPY201218P00229000,3.1,-0.225,2.95,2.99,2,0.4082,-0.073,0.0017,317
12/18/2020,SPY201218C00230000,98.6,0,94.89,95.95,0,0.4294,0.9099,0.0018,1732,230.000,SPY201218P00230000,3.15,-0.255,3.02,3.06,4,0.4067,-0.0747,0.0017,12703
12/18/2020,SPY201218C00231000,97.47,0,93.95,95,0,0.4266,0.9086,0.0018,1097,231.000,SPY201218P00231000,2.94,0,3.1,3.13,0,0.405,-0.0764,0.0017,779
12/18/2020,SPY201218C00232000,70.07,0,93.01,94.08,0,0.4237,0.9072,0.0018,556,232.000,SPY201218P00232000,3.5,0,3.17,3.21,0,0.4034,-0.0782,0.0018,703
12/18/2020,SPY201218C00233000,74.67,0,92.07,93.13,0,0.4209,0.9058,0.0019,587,233.000,SPY201218P00233000,3.59,0,3.25,3.28,0,0.4017,-0.0801,0.0018,255
12/18/2020,SPY201218C00234000,75.98,0,91.13,92.19,0,0.4182,0.9043,0.0019,1089,234.000,SPY201218P00234000,3.7,0,3.33,3.36,0,0.4,-0.0819,0.0019,170
12/18/2020,SPY201218C00235000,82.89,0,90.2,91.27,0,0.4155,0.9028,0.0019,1891,235.000,SPY201218P00235000,3.64,-0.185,3.4,3.44,51,0.3985,-0.0838,0.0019,10257
12/18/2020,SPY201218C00236000,72.21,0,89.49,90,0,0.4138,0.9008,0.002,2770,236.000,SPY201218P00236000,3.64,0,3.49,3.52,0,0.3968,-0.0857,0.0019,1358
12/18/2020,SPY201218C00237000,72.46,0,88.57,89.07,0,0.4109,0.8993,0.002,1296,237.000,SPY201218P00237000,3.58,0,3.57,3.6,0,0.3953,-0.0877,0.002,202
12/18/2020,SPY201218C00238000,81.31,0,87.64,88.15,0,0.4085,0.8976,0.0021,2243,238.000,SPY201218P00238000,3.6,0,3.65,3.68,0,0.3936,-0.0897,0.002,2362
12/18/2020,SPY201218C00239000,84.9,0,86.71,87.22,0,0.4061,0.8958,0.0021,2585,239.000,SPY201218P00239000,3.93,-0.265,3.74,3.77,1,0.3921,-0.0918,0.0021,2502
12/18/2020,SPY201218C00240000,83.55,0,85.81,86.29,0,0.4037,0.894,0.0021,4789,240.000,SPY201218P00240000,3.89,-0.395,3.83,3.86,11709,0.3905,-0.0938,0.0021,27520
12/18/2020,SPY201218C00241000,51.7,0,84.87,85.37,0,0.4014,0.8921,0.0022,1872,241.000,SPY201218P00241000,4.08,0,3.92,3.95,0,0.3888,-0.0959,0.0022,483
12/18/2020,SPY201218C00242000,83.47,1.605,83.95,84.45,2,0.3992,0.8902,0.0022,1272,242.000,SPY201218P00242000,4.48,0,4.01,4.04,0,0.3874,-0.0982,0.0022,1569
12/18/2020,SPY201218C00243000,60.55,0,83.03,83.55,0,0.3969,0.8883,0.0023,1094,243.000,SPY201218P00243000,4.64,0,4.1,4.13,0,0.3857,-0.1004,0.0022,675
12/18/2020,SPY201218C00244000,73.27,0,82.12,82.63,0,0.3952,0.886,0.0023,2513,244.000,SPY201218P00244000,4.27,-0.425,4.2,4.22,5,0.3842,-0.1026,0.0023,340
12/18/2020,SPY201218C00245000,79.49,0,81.2,81.72,0,0.3926,0.8842,0.0023,1586,245.000,SPY201218P00245000,4.42,-0.385,4.29,4.32,47,0.3827,-0.105,0.0023,8600
12/18/2020,SPY201218C00246000,83.36,0,80.28,80.8,0,0.3905,0.882,0.0024,1582,246.000,SPY201218P00246000,5.12,0,4.39,4.42,0,0.3809,-0.1072,0.0024,1827
12/18/2020,SPY201218C00247000,82.46,0,79.37,79.89,0,0.3882,0.8799,0.0024,2243,247.000,SPY201218P00247000,5.18,0,4.49,4.52,0,0.3794,-0.1097,0.0024,674
12/18/2020,SPY201218C00248000,80.5,0,78.47,78.98,0,0.3864,0.8776,0.0025,1701,248.000,SPY201218P00248000,4.43,0,4.59,4.62,0,0.3778,-0.1121,0.0025,1244
12/18/2020,SPY201218C00249000,61.92,0,77.58,78.06,0,0.3841,0.8754,0.0025,702,249.000,SPY201218P00249000,4.7,-0.55,4.7,4.73,44,0.3763,-0.1146,0.0025,332
12/18/2020,SPY201218C00250000,76.25,1.585,76.66,77.17,5,0.3821,0.8731,0.0026,6736,250.000,SPY201218P00250000,4.81,-0.555,4.81,4.83,821,0.3753,-0.1174,0.0026,29185
12/18/2020,SPY201218C00251000,72.03,0,75.78,76.25,0,0.38,0.8707,0.0026,6273,251.000,SPY201218P00251000,5.02,-0.465,4.92,4.94,11,0.3731,-0.1197,0.0026,954
12/18/2020,SPY201218C00252000,59.67,0,74.87,75.37,0,0.3785,0.868,0.0027,167,252.000,SPY201218P00252000,5.02,-0.59,5.03,5.05,111,0.3715,-0.1223,0.0027,463
12/18/2020,SPY201218C00253000,68.64,0,73.96,74.47,0,0.3761,0.8658,0.0027,719,253.000,SPY201218P00253000,5.25,-0.485,5.14,5.17,9,0.3697,-0.1249,0.0027,3171
12/18/2020,SPY201218C00254000,52.67,0,73.07,73.58,0,0.3742,0.8632,0.0028,2316,254.000,SPY201218P00254000,5.35,-0.51,5.26,5.28,9,0.3684,-0.1277,0.0028,3866
12/18/2020,SPY201218C00255000,71.88,1.64,72.19,72.68,1,0.3727,0.8604,0.0028,1218,255.000,SPY201218P00255000,5.48,-0.51,5.37,5.4,49,0.3668,-0.1305,0.0028,16792
12/18/2020,SPY201218C00256000,73.75,0,71.29,71.8,0,0.3705,0.8578,0.0029,1822,256.000,SPY201218P00256000,5.6,-0.52,5.49,5.52,9,0.3652,-0.1332,0.0029,1218
12/18/2020,SPY201218C00257000,73.29,0,70.4,70.91,0,0.3685,0.8552,0.0029,1268,257.000,SPY201218P00257000,5.73,-0.52,5.61,5.64,10,0.3637,-0.1361,0.003,1190
12/18/2020,SPY201218C00258000,72.42,0,69.51,70.02,0,0.3666,0.8524,0.003,1542,258.000,SPY201218P00258000,5.85,-0.54,5.74,5.77,9,0.3618,-0.139,0.003,4218
12/18/2020,SPY201218C00259000,72.2,0,68.63,69.12,0,0.3647,0.8496,0.0031,1837,259.000,SPY201218P00259000,5.98,-0.55,5.86,5.89,27,0.3605,-0.142,0.0031,1056
12/18/2020,SPY201218C00260000,68,2.135,67.75,68.24,6,0.3626,0.8468,0.0031,7436,260.000,SPY201218P00260000,6.01,-0.66,5.99,6.02,198,0.3588,-0.145,0.0031,71688
12/18/2020,SPY201218C00261000,65.18,0,66.87,67.37,0,0.3607,0.8439,0.0032,1705,261.000,SPY201218P00261000,6.24,-0.57,6.12,6.15,18,0.3571,-0.1481,0.0032,3150
12/18/2020,SPY201218C00262000,65.85,1.71,65.99,66.48,6,0.3592,0.8407,0.0032,1453,262.000,SPY201218P00262000,6.38,-0.575,6.25,6.29,18,0.3556,-0.1512,0.0032,5282
12/18/2020,SPY201218C00263000,63.55,0,65.12,65.61,0,0.3575,0.8376,0.0033,1144,263.000,SPY201218P00263000,6.5,-0.605,6.38,6.42,16,0.354,-0.1544,0.0033,1061
12/18/2020,SPY201218C00264000,64.56,0,64.25,64.74,0,0.3556,0.8345,0.0034,904,264.000,SPY201218P00264000,6.64,-0.615,6.52,6.56,16,0.3523,-0.1576,0.0034,908
12/18/2020,SPY201218C00265000,66.44,0,63.38,63.86,0,0.3538,0.8313,0.0034,7525,265.000,SPY201218P00265000,6.7,-0.71,6.66,6.7,11,0.3508,-0.1609,0.0034,15516
12/18/2020,SPY201218C00266000,62.05,1.345,62.52,63.01,2,0.3521,0.8281,0.0035,783,266.000,SPY201218P00266000,6.94,-0.625,6.8,6.85,16,0.349,-0.1642,0.0035,2095
12/18/2020,SPY201218C00267000,61.32,1.46,61.65,62.14,2,0.3502,0.8248,0.0035,1426,267.000,SPY201218P00267000,7.07,-0.655,6.95,6.99,8,0.3476,-0.1677,0.0035,1626
12/18/2020,SPY201218C00268000,59.79,0.82,60.79,61.28,2,0.3484,0.8214,0.0036,601,268.000,SPY201218P00268000,7.22,-0.665,7.1,7.14,16,0.346,-0.1712,0.0036,854
12/18/2020,SPY201218C00269000,60,1.87,59.94,60.42,4,0.3466,0.818,0.0037,2205,269.000,SPY201218P00269000,7.39,-0.66,7.24,7.29,7,0.3443,-0.1747,0.0037,537
12/18/2020,SPY201218C00270000,62.13,0,59.07,59.56,0,0.3449,0.8145,0.0037,9544,270.000,SPY201218P00270000,7.45,-0.765,7.4,7.44,43,0.3426,-0.1782,0.0037,35906
12/18/2020,SPY201218C00271000,57.14,0,58.22,58.7,0,0.3431,0.8109,0.0038,298,271.000,SPY201218P00271000,7.61,0,7.55,7.6,0,0.3411,-0.1819,0.0038,1028
12/18/2020,SPY201218C00272000,59.65,0,57.47,57.76,0,0.3413,0.8073,0.0039,438,272.000,SPY201218P00272000,7.86,-0.7,7.71,7.76,7,0.3395,-0.1856,0.0039,1141
12/18/2020,SPY201218C00273000,56.59,0,56.63,56.91,0,0.3395,0.8036,0.0039,1299,273.000,SPY201218P00273000,8.01,-0.725,7.87,7.92,7,0.3378,-0.1893,0.0039,493
12/18/2020,SPY201218C00274000,51.93,0,55.78,56.07,0,0.3378,0.7998,0.004,45,274.000,SPY201218P00274000,8.19,-0.72,8.04,8.09,7,0.3361,-0.1931,0.004,2233
12/18/2020,SPY201218C00275000,57.22,0,54.93,55.23,0,0.3362,0.7959,0.0041,6803,275.000,SPY201218P00275000,8.3,-0.8,8.21,8.25,10326,0.3345,-0.197,0.0041,24835
12/18/2020,SPY201218C00276000,55.41,0,54.11,54.39,0,0.3344,0.7921,0.0041,2975,276.000,SPY201218P00276000,8.75,-0.53,8.37,8.42,11,0.3328,-0.201,0.0041,2167
12/18/2020,SPY201218C00277000,53.03,0,53.28,53.56,0,0.3328,0.788,0.0042,1538,277.000,SPY201218P00277000,8.79,-0.68,8.55,8.6,20,0.3311,-0.2049,0.0042,2550
12/18/2020,SPY201218C00278000,52.18,1.53,52.45,52.72,2,0.331,0.784,0.0043,253,278.000,SPY201218P00278000,8.62,0,8.72,8.78,0,0.3296,-0.2091,0.0043,3297
12/18/2020,SPY201218C00279000,47.53,0,51.65,51.78,0,0.3284,0.7803,0.0044,3952,279.000,SPY201218P00279000,9.79,0,8.9,8.96,0,0.3278,-0.2132,0.0044,4531
12/18/2020,SPY201218C00280000,50.83,1.805,50.82,50.95,42,0.3267,0.7762,0.0044,21382,280.000,SPY201218P00280000,9.12,-0.93,9.08,9.14,83,0.3262,-0.2175,0.0044,61652
12/18/2020,SPY201218C00281000,37.93,0,50,50.13,0,0.3249,0.7719,0.0045,816,281.000,SPY201218P00281000,10.15,0,9.26,9.32,0,0.3243,-0.2217,0.0045,5109
12/18/2020,SPY201218C00282000,49.5,0,49.19,49.3,0,0.3231,0.7676,0.0046,1368,282.000,SPY201218P00282000,9.83,-0.62,9.45,9.51,2,0.3228,-0.2261,0.0046,8212
12/18/2020,SPY201218C00283000,48.25,0,48.38,48.49,0,0.3214,0.7632,0.0046,7052,283.000,SPY201218P00283000,10.05,-0.61,9.64,9.7,1,0.3211,-0.2305,0.0046,2390
12/18/2020,SPY201218C00284000,49.66,0,47.57,47.67,0,0.3196,0.7588,0.0047,4746,284.000,SPY201218P00284000,9.92,-0.95,9.84,9.89,34,0.3194,-0.2349,0.0047,2830
12/18/2020,SPY201218C00285000,46.02,0,46.76,46.86,0,0.3179,0.7542,0.0048,11429,285.000,SPY201218P00285000,10.07,-1.01,10.03,10.09,11,0.3176,-0.2395,0.0048,14488
12/18/2020,SPY201218C00286000,48.45,0,45.92,46.05,0,0.3161,0.7496,0.0049,1659,286.000,SPY201218P00286000,10.58,-0.72,10.23,10.29,2,0.3159,-0.2441,0.0049,1521
12/18/2020,SPY201218C00287000,47.4,0,45.12,45.25,0,0.3143,0.7449,0.005,3290,287.000,SPY201218P00287000,10.59,-0.93,10.44,10.49,351,0.3141,-0.2488,0.005,3742
12/18/2020,SPY201218C00288000,43.02,0,44.32,44.45,0,0.3125,0.7402,0.005,2462,288.000,SPY201218P00288000,10.96,-0.78,10.64,10.7,13,0.3125,-0.2537,0.005,4112
12/18/2020,SPY201218C00289000,46,0,43.52,43.65,0,0.3107,0.7353,0.0051,8308,289.000,SPY201218P00289000,11.19,-0.78,10.85,10.91,1,0.3107,-0.2585,0.0051,2886
12/18/2020,SPY201218C00290000,42.84,1.755,42.73,42.85,5,0.3089,0.7304,0.0052,36856,290.000,SPY201218P00290000,11.11,-1.09,11.06,11.12,10193,0.3088,-0.2634,0.0052,33128
12/18/2020,SPY201218C00291000,38.79,0,41.94,42.06,0,0.3071,0.7254,0.0053,5527,291.000,SPY201218P00291000,11.75,-0.685,11.28,11.34,1,0.3071,-0.2685,0.0053,2489
12/18/2020,SPY201218C00292000,40.81,1.265,41.18,41.28,6,0.3052,0.7203,0.0054,1743,292.000,SPY201218P00292000,11.95,-0.72,11.5,11.56,15,0.3054,-0.2736,0.0053,1966
12/18/2020,SPY201218C00293000,42.33,0,40.37,40.49,0,0.3034,0.7152,0.0054,1481,293.000,SPY201218P00293000,12.06,-0.855,11.73,11.79,5,0.3036,-0.2788,0.0054,1474
12/18/2020,SPY201218C00294000,42.01,0,39.61,39.71,0,0.3016,0.7099,0.0055,1213,294.000,SPY201218P00294000,12.52,-0.64,11.95,12.02,3,0.3019,-0.2841,0.0055,1399
12/18/2020,SPY201218C00295000,41.22,0,38.81,38.94,0,0.2998,0.7046,0.0056,5759,295.000,SPY201218P00295000,12.57,-0.84,12.19,12.25,63,0.3,-0.2894,0.0056,7254
12/18/2020,SPY201218C00296000,37.73,1.225,38.05,38.16,6,0.298,0.6991,0.0057,1635,296.000,SPY201218P00296000,13.19,0,12.42,12.49,0,0.2983,-0.2948,0.0057,1468
12/18/2020,SPY201218C00297000,39.61,0,37.28,37.4,0,0.2962,0.6936,0.0058,3436,297.000,SPY201218P00297000,13.72,0,12.66,12.73,0,0.2964,-0.3004,0.0058,1677
12/18/2020,SPY201218C00298000,35.34,0,36.52,36.63,0,0.2943,0.688,0.0058,3180,298.000,SPY201218P00298000,14.65,0,12.91,12.98,0,0.2946,-0.3059,0.0058,3357
12/18/2020,SPY201218C00299000,34.51,0,35.75,35.87,0,0.2924,0.6824,0.0059,6878,299.000,SPY201218P00299000,13.83,0,13.16,13.22,0,0.2928,-0.3117,0.0059,3501
12/18/2020,SPY201218C00300000,35.14,1.6,35.03,35.12,10,0.2906,0.6765,0.006,42967,300.000,SPY201218P00300000,13.5,-1.24,13.41,13.47,1442,0.291,-0.3174,0.006,35096
12/18/2020,SPY201218C00301000,32.71,0,34.28,34.37,0,0.2887,0.6707,0.0061,5120,301.000,SPY201218P00301000,14.26,-0.755,13.67,13.73,1,0.2892,-0.3233,0.0061,783
12/18/2020,SPY201218C00302000,32.24,0,33.5,33.62,0,0.2867,0.6647,0.0062,2018,302.000,SPY201218P00302000,14.35,-0.95,13.93,14,5,0.2873,-0.3293,0.0062,2440
12/18/2020,SPY201218C00303000,31.79,0,32.79,32.88,0,0.285,0.6586,0.0063,2471,303.000,SPY201218P00303000,14.79,0,14.19,14.26,0,0.2855,-0.3354,0.0063,1981
12/18/2020,SPY201218C00304000,31.64,0.995,32.06,32.14,12,0.2831,0.6525,0.0064,4133,304.000,SPY201218P00304000,16.61,0,14.46,14.53,0,0.2837,-0.3416,0.0063,923
12/18/2020,SPY201218C00305000,30.93,1,31.3,31.41,6,0.2812,0.6462,0.0064,5892,305.000,SPY201218P00305000,14.8,-1.37,14.74,14.81,27,0.2819,-0.3478,0.0064,8968
